Pendidikan Agama,Pendidikan Pancasila,Bahasa Inggris,Bahasa Mandarin,Matematika (Umum),Biologi,Fisika,Kimia,Geografi,Sejarah,Sosiologi,Ekonomi,"Pendidikan Jasmani, Olahraga, dan Kesehatan",Informatika,Seni Musik,Bahasa Indonesia,Rata-rata,Pendidikan Agama (Next Sem),Pendidikan Pancasila (Next Sem),Bahasa Inggris (Next Sem),Bahasa Mandarin (Next Sem),Matematika (Umum) (Next Sem),Biologi (Next Sem),Fisika (Next Sem),Kimia (Next Sem),Geografi (Next Sem),Sejarah (Next Sem),Sosiologi (Next Sem),Ekonomi (Next Sem),"Pendidikan Jasmani, Olahraga, dan Kesehatan (Next Sem)",Informatika (Next Sem),Seni Musik (Next Sem),Bahasa Indonesia (Next Sem),Rata-rata (Next Sem)
93.3911931458819,94.8833087534311,95.50514938138254,95.88091572515587,98.03620666357597,94.38191436414205,99.96101264657341,97.47478501481096,92.21022889982126,100.0,88.45376119857201,94.78421707507707,100.0,91.62968060462372,96.7928243630202,97.96174411417968,95.70918387189047,92,98,90,95,94,90,100,92,86,98,90,94,93,87,97,100,93.5
82.17566220738,86.11589294931602,85.69576239624016,83.71959228812474,97.98665580754007,82.66274978005882,91.50293301762562,84.51427646288049,81.04510060285979,86.99235276306155,89.72374846922371,91.0808294226146,94.28960710056155,100.0,87.73085256606419,83.16282067815926,88.0249272819819,75,85,79,83,97,78,88,82,76,80,87,88,95,95,88,77,84.56
85.22206515215666,81.62662876614974,87.58752416744335,76.47187203635359,94.79936623018438,87.23793399205977,74.53767342920138,79.41254900660734,87.03809873875188,88.83941379903948,76.59650538202239,86.52282277034693,73.22099415487259,82.51101419082697,88.51792772869823,80.2001148676673,83.14640652577387,88,84,95,72,100,90,77,89,92,89,76,91,73,92,89,85,86.38
74.6822426366904,82.94792811426828,79.19325979920309,85.36464596270966,77.79022197129018,78.35366968411498,72.11184252799926,83.06657768763789,81.41232944099748,76.27493077868012,83.18584770121593,87.35220563560117,81.13901441528573,83.55768888149035,83.58341038030629,76.19520499648567,80.38818878837353,76,83,83,88,72,83,73,84,92,85,90,93,89,87,89,80,84.19
100.0,90.67580060611678,96.31063076602956,96.87612614287345,92.33207412114945,96.06402488202637,94.25914586581015,85.94185097059118,91.36868625047777,89.9672952449579,90.72132454999756,86.51003386754502,98.66221834045835,100.0,97.92006463672024,99.38269587746392,94.1869982576386,100,87,94,95,90,97,94,79,88,87,94,83,93,98,96,96,91.94
81.87467905247782,80.41656906258841,79.70491800346004,86.8181778523047,84.73316850323934,83.21174467952646,90.0735959584953,85.62256000659531,79.40456504991567,80.19330909184012,87.00781973378932,88.80651750079157,86.35625439879844,93.082296976879,91.77288906617568,85.8030324117724,85.30513108429061,81,82,81,90,84,82,89,87,76,74,89,89,86,90,88,85,84.56
94.58106761251432,92.22403335126299,96.83706218484825,100.0,100.0,100.0,100.0,97.54743347898281,100.0,100.0,88.87599953065919,96.70677689803928,100.0,100.0,92.79139566916716,86.62335903128505,96.63669548479744,90,89,94,95,92,97,100,92,97,100,86,94,97,95,87,81,92.88
77.76144923407135,79.23242449611199,75.17073821143966,80.30577764572136,82.12228669674586,82.94378881421255,67.81075833591977,73.01892747154078,78.06723971880771,82.4512186157687,82.03652302833156,81.94970269996476,77.67326325073672,77.95218577403158,75.94870661847268,83.43132360111062,78.61726963831174,77,74,77,81,83,88,73,77,77,82,79,82,78,80,73,82,78.94
93.8798379027523,100.0,99.52154803213841,98.25705944917442,95.19872984256786,91.70457253562955,95.24401805955996,96.83224749832576,86.63716028354393,97.49550606477686,100.0,100.0,96.00125246274266,98.71696333352632,95.70145899434019,99.22608550812866,96.52602749795042,86,95,98,96,93,88,97,100,84,96,97,100,95,93,91,93,93.88
98.75562645473325,95.89758134913747,93.65905886447685,88.5906627740945,94.80477930073728,82.62070257914782,89.79331992605863,93.97364443513284,94.75719340625184,94.4045097870918,92.52924078206156,90.07646244059367,93.74496718514553,86.29078213308159,86.83170101954684,91.36376071831457,91.75587457222538,100,93,88,86,95,75,89,91,93,91,88,84,93,85,86,90,89.19
90.38242265419177,80.38835854782481,91.79216634539563,93.380076330245,89.13000825331656,100.0,86.10175890907212,87.71099862371369,87.541099910012,89.13549638419295,87.87281037581658,82.48238171762368,86.78369295946567,89.02833096177766,95.65929485095803,100.0,89.83680605147539,87,78,88,88,89,98,80,86,85,84,88,80,83,86,94,97,86.94
93.95277405520852,83.39850941759222,83.79635651282443,86.4787616784085,96.19819901022319,86.44828430504579,80.6378671132681,84.76951888119008,91.06068457505233,90.72510595043569,86.27432123349698,90.69247793375541,75.9095435532211,87.79455074111874,91.5788316727984,83.11108819018258,87.05167967648887,93,80,78,87,93,79,73,83,84,93,80,88,73,83,82,81,83.12
87.81398788927892,82.66343980794298,99.94515854581383,88.39491068665252,93.20089696107092,95.01526577917723,99.55602031746763,91.22619170183218,89.29853160286827,92.86101881461313,98.41608195447179,91.14481791475644,87.22133516383998,84.29189153018355,85.88919364873423,96.31763805879369,91.45352377359359,83,80,97,86,95,90,95,83,86,91,94,89,84,77,84,93,87.94
88.2087041063417,86.7742219382722,86.23199037195604,90.23705578887667,88.61455101904784,88.4461657692795,96.55844612692945,97.50190789718393,81.76171812333078,91.44979014359055,85.9275159947688,88.5705709185703,91.35821841350923,88.74822690322117,90.96412589101394,93.17667751803535,89.65811793274547,86,81,91,89,82,78,91,97,80,88,81,83,87,83,87,94,86.12
96.98939341278421,92.28232788924448,92.37051137523099,88.31798292699243,91.24690792247901,100.0,91.55649153960638,89.54961534786351,97.11614871930647,94.9646856136233,94.53854322583648,100.0,98.26214278787442,92.86654475156523,93.3941298221237,93.00357684055417,94.1536876359428,97,94,94,86,90,97,92,91,97,94,94,100,100,94,94,93,94.19
94.94483635121149,89.03040009604452,81.60537073103944,90.32953984963848,82.88600823767055,100.0,85.74279867407405,89.76181441652155,91.86215191681589,89.12784743991405,89.12098623597925,92.68027467411459,98.2022180372916,94.40868365239669,97.96370763617792,85.3380427028427,90.8127925407333,95,92,84,94,81,98,86,91,92,88,92,92,96,92,98,91,91.38
92.3383219735862,91.52773906760079,92.50696526569307,97.63266866048725,89.64756305834912,88.72399197453895,93.42141279440271,81.86049516948016,89.5672485616985,90.08052036088213,86.14971572577477,96.03680386409228,85.44030722059297,90.0721435654904,92.21729493392424,97.51876661468998,90.92137242570521,93,90,84,93,88,83,97,79,84,84,86,91,84,84,89,93,87.62
88.12915676452646,92.86270690957178,91.68491592531636,88.79922671977644,82.73437189756345,81.00903463440898,88.71446594602666,85.46845456941766,92.77824439733719,91.91122152942361,87.25888396674547,82.39337431922438,90.73561668696709,83.09219170825497,84.3896193242764,83.28486024785495,87.20289659666824,86,90,88,82,75,85,82,88,87,91,86,81,90,75,79,76,83.81
89.02276677169489,95.56623355174746,89.69006753027702,87.49917841925618,82.08719723116843,92.47589480504386,85.81324885175152,90.30285997718514,87.94417880181145,93.90615797939185,88.9290899212519,89.4206401087794,92.14400761867195,100.0,94.15750653318743,89.27224134965161,90.51445434067938,85,90,90,85,79,88,83,85,89,93,85,86,89,97,88,81,87.06
91.55499879753674,88.91471154283812,86.78903032686182,88.77525490912869,87.67826402590059,94.80585076343972,86.18303455511537,98.20506165136052,95.29924076255445,91.64151749129864,91.54060190178564,88.75260229638754,92.88943090119912,96.97947116050324,88.02322653318123,83.87204839986664,90.74402162618487,87,81,83,81,91,89,87,100,93,88,85,84,95,95,85,85,88.06
84.96524931100059,83.07098790793587,75.84816402951097,77.78220118214628,77.15363666646616,77.82649669154563,79.83074426651093,80.11642151531314,78.19518976137456,77.65833893921723,80.30523631711996,82.28761571101467,79.86767535489264,87.24249315342337,83.9895966088208,73.49492875242339,79.97718601054476,89,93,83,84,79,87,81,89,85,80,94,91,87,93,84,79,86.12
85.8777117165407,86.28679280239935,81.08539804885048,75.78308495295566,83.29940668652712,83.22052963206022,77.65084170680547,76.00297680817177,82.82130515720424,82.09368692921733,81.17274606285947,82.84201921573863,77.74519102036984,81.08496982514087,85.92569804254317,81.509222487715,81.52509881844371,87,82,74,69,74,75,71,79,78,70,87,81,76,73,83,76,77.19
85.35645811115081,91.35285908149571,88.36552815257927,95.05200195242223,95.3105074870157,85.42244734468342,97.51138532302451,88.15538896372078,100.0,93.47243914761049,87.48435297741776,88.00639011665017,95.4567969290503,91.75982102062169,93.23305092202287,100.0,92.24621422059161,82,91,84,94,94,85,92,82,94,93,86,82,99,86,93,100,89.81
87.35810686949434,91.15414147911824,97.95354962750497,92.20689456797172,82.82131351384967,93.3812722493004,85.03931290172248,97.88836483430454,86.73998916564982,100.0,98.1912071322781,86.87126434249981,90.95439621564776,94.62254859880703,94.77262956177324,93.06600849052069,92.06381247190268,81,91,95,90,82,90,80,95,81,97,98,80,83,92,89,90,88.38
95.34087850306716,88.46523858506475,87.24649497535644,87.34576337861355,93.37194947809724,90.90598851974984,90.53650164668788,93.05625456452252,78.82482127896733,90.63042743761235,90.17292776260518,97.42412372474013,81.43714340691827,96.8660164801204,89.45712896285993,91.52503097153682,90.16291810478248,87,82,82,83,94,86,93,85,75,90,90,93,81,96,84,89,86.88
98.47176360337384,92.89597600535483,92.09401111263976,91.30362559433856,87.67477899035508,89.949724042775,86.51460583471322,89.86933516819956,78.41251618005148,92.2373675031647,89.48348339640884,88.41115098199315,91.19096008502768,82.92435005049975,99.73851964843338,89.57833235788897,90.04690628470112,95,88,90,87,87,87,82,92,75,91,84,79,86,74,96,91,86.5
91.00868636194741,86.91092747614374,91.85764043905466,98.67270797817476,96.91748957396852,96.01009728251114,94.46990328514471,89.9451958889953,84.48709269162484,90.73271466747518,90.55855120413997,96.98188072516456,93.28486073910746,99.7994661663261,97.72535122699922,89.45543047928787,93.0511247616291,86,92,90,100,98,91,92,86,81,85,86,95,91,98,95,89,90.94
78.32555561535385,94.2290777681606,94.0981277146069,80.47014364394207,94.8474016975907,89.21178745141577,88.10462908908146,95.37511786968983,94.02462746460627,90.5578563584292,89.6672869275131,90.38317305110499,85.30091442904056,87.02569434979158,82.78961582548048,85.6360027197586,88.75293824847287,79,95,97,81,95,89,88,96,97,89,88,93,84,87,82,82,88.88
84.27530697964377,82.93194952488011,86.79220888623075,84.48857211948555,88.6196499747483,77.9968733065196,85.54170240245193,86.7662345738759,84.55533017380404,85.24651287394228,78.18224631933914,87.89086189633589,89.34650628582379,88.57616284400727,91.30211167019935,87.11612440190095,85.6017721395743,85,80,82,80,78,76,85,84,81,83,73,83,86,88,92,83,82.44
93.37263217874309,91.75967996777267,94.41697987345087,83.09307809482779,86.51132143559835,98.91372456065386,78.67704716500738,90.27833662636168,96.84060107352875,90.51292294777957,88.95417091823491,91.6263346595649,89.21362537547617,91.1334737392731,87.56232109288776,96.52259837526702,90.58680300527674,92,89,91,78,81,98,73,82,94,92,78,88,88,83,84,90,86.31
92.22446071725314,84.44118450136672,78.17568900846862,82.48892026035786,84.18819281141002,87.63583049644087,80.06806999607144,81.26232451871408,87.66151680121887,89.80268027212263,82.00016588607141,78.44205084216986,100.0,89.0246572973684,83.77311730308968,89.45329248957904,85.6651345751064,85,85,70,85,78,85,72,74,87,90,80,78,100,84,77,86,82.25
91.41898063000025,96.37704822407329,92.83822976745347,92.49762326941023,91.47335443741841,84.8043571112569,100.0,87.33359417723364,85.24114589701938,90.97696436479052,87.23390471101982,91.782699825771,95.4800830213812,97.01777828121847,96.11491738668076,90.51310350464395,91.94398653808571,85,90,90,87,87,80,95,82,75,88,84,86,94,98,93,92,87.88
81.73504111711873,83.52647723329825,72.69814485910042,84.3400054794101,74.20058554089164,91.68881497334324,79.46450655560231,80.56270609283784,77.63854648262152,78.33723181953235,92.85754982452698,86.18893042192728,73.7410697530716,89.00814648223694,87.45329335451795,80.08101966736935,82.09512935358791,80,75,62,82,71,74,74,69,73,76,89,83,63,80,83,73,75.44
96.6792628967774,95.07105778952285,100.0,91.16432724166776,95.87583123550685,93.0050515316642,87.98057616353896,100.0,89.23794529111616,96.2464241240671,86.44227515472654,93.15042549041276,97.25562229379551,91.0221082891164,98.07978744030649,93.80057272718781,94.06320422933791,93,88,100,84,91,89,88,95,83,94,83,89,95,84,90,97,90.19
98.16339997405828,99.17179197876632,89.42926360841516,92.74665170902999,93.28025854442637,95.4597338892387,92.43489739328653,93.31404220877943,91.14595503808961,92.9391867469253,98.85268837974087,95.59340361812448,95.86926560928205,95.9783390327431,91.59394352266003,93.95712262996287,94.37062149272057,95,98,89,92,94,92,90,96,87,94,98,96,99,96,93,94,93.94
85.85428027989066,97.62418695315417,77.36534650985328,90.84440670989225,96.98462855732075,84.46080900342267,93.27904825965364,87.87631643867424,89.43613234562504,96.00985347476657,92.27043330099512,81.10836933214756,86.39802097291138,96.15682734601317,93.52486226253437,100.0,90.57459510917843,90,96,79,91,94,80,85,82,88,92,90,72,85,96,85,98,87.69
100.0,93.2022292689936,100.0,95.03585326898713,90.10011224768245,91.74525559017468,83.62982939328047,100.0,100.0,89.83591772566096,93.77403347781804,95.39149264029045,90.111689659017,86.13794476337176,93.861666900843,93.30805777243134,93.50838016928444,97,92,99,93,89,91,75,97,98,88,90,93,85,78,94,87,90.38
96.38531601736901,99.4409525353177,100.0,96.81190862385426,99.1795872159197,100.0,100.0,95.25525460007368,98.80925783788307,100.0,92.685615534759,100.0,100.0,94.71347094509042,99.29572231405373,100.0,98.28606785152004,99,100,94,88,97,97,98,94,97,94,91,100,95,93,95,100,95.75
92.34377954344689,97.47991955353112,95.88812845655148,87.73225943689664,97.36765690498345,89.57113824373548,99.7678645834009,91.71579494942121,94.26542315678492,100.0,97.55375855773488,89.67448072721793,89.99726747109523,92.07533638197202,97.04507074187399,96.8633493997545,94.33382675677504,91,92,96,84,97,86,98,90,94,92,90,89,88,87,95,90,91.19
76.58011732002743,74.95958141526998,82.20354586877095,79.88632851439097,91.58170828058046,80.97864712615717,89.86689298184315,74.94371085282008,72.92956414553323,75.1952031807141,86.7412777506091,89.57613679180945,76.8847315735786,78.49279869454399,74.95072429227928,71.73742960774985,79.84427489979237,81,77,82,83,92,85,92,76,73,74,87,90,76,79,78,73,81.12
87.19417365520465,84.71721668113231,83.65455507969088,76.6018324805046,91.8018985754648,81.08533147607413,86.27024729040387,76.32930814009788,82.6494892182213,85.05898744751441,85.23749125658803,84.37535788250462,86.07472762656536,77.9495128861567,84.5889781935198,84.17090358372289,83.6100007170854,94,95,100,83,92,92,92,82,80,95,87,92,91,84,90,86,89.69
88.0342705324969,87.2376331981175,80.50984324195461,80.28690835097673,75.80456618209884,90.96357966074808,91.01419466019759,91.0936585676322,88.40985692382885,76.21031102293105,81.74235465259527,87.72798419948715,87.55349712548058,85.76216604576149,88.72049312606283,86.93416564994783,85.50034269626985,88,85,79,76,69,87,90,90,84,71,76,84,85,87,86,86,82.69
90.73430757881098,86.9351285868941,95.04051018166213,87.97659720765225,83.47720983595104,86.27546018696053,88.38812429424428,95.1004691928984,89.91911525888021,89.19971415622592,83.88713812724103,94.05786820020205,86.87069448093725,89.63031595634749,97.5313706354635,92.67427190630069,89.856143486667,89,85,94,86,82,86,88,94,91,89,84,93,88,89,100,92,89.38
84.44702486376974,83.74074392058326,92.26674285174938,86.52459202797158,95.8310288405106,92.7996104271705,93.41521894746492,89.05457919413385,100.0,100.0,91.19537148356204,94.35349134442062,93.07538181766718,91.28986078514026,88.42794276368163,87.16345516494323,91.47406527704806,83,81,90,84,98,96,90,92,98,100,92,96,91,88,87,88,90.88
80.69329460660505,88.3974810619784,83.7729085432145,73.47981668353002,88.59557203722429,86.17997452191189,93.1046459412384,88.23689291968772,78.97791295268118,75.22289773058277,82.77391901254299,83.24574383076441,91.08707693923351,86.3269262727848,92.03972342472522,79.7471156557195,84.49261888340153,85,88,80,72,93,84,88,87,75,68,85,86,92,89,91,84,84.19
95.76015574428763,94.53877958954,80.84266326522942,97.54692302868926,91.40112628121716,92.89405634172792,86.60935326024328,97.31006888699525,85.00457217619105,95.09429391425513,95.03687120192875,86.06299668152428,100.0,92.091476223473,94.20329687374051,83.29822984570662,91.73092895717183,100,92,81,96,91,89,90,97,87,95,95,88,100,92,93,82,91.75
96.81173535327622,80.10030063710794,91.34751750206304,81.24922674857491,83.12814132399498,90.16685555766063,91.36084890660918,79.86666409266287,91.67544618351836,91.44798781389936,81.53331829400892,94.21632330618894,78.93879719699319,83.09922242434531,88.61809845869334,81.95525391472036,86.59473360714485,100,81,90,78,78,83,88,74,86,84,79,90,78,81,86,87,83.94
88.26150641343696,88.14779137905673,86.00703963542665,91.10441367799305,85.80060702175206,88.10011632910928,92.67477037247977,90.89584203516945,90.8724974391113,81.19651297395636,89.56637386254687,82.54991703019273,80.53533608615012,86.58387925361541,82.42093505178231,90.89549957924014,87.2258148838137,90,83,85,90,82,85,89,94,88,80,86,78,74,87,82,87,85.0
87.03937181423551,73.45356333360168,78.82518181787444,75.6677611561689,80.65354813279444,85.24257286510301,81.75525402486694,80.01789831242321,89.46757714982459,71.44240865277744,89.15105398335001,80.24525304998146,82.57614946519494,80.32987782715834,90.68113504345447,76.8118020317326,81.46002554128388,86,76,80,73,82,83,84,80,86,65,88,78,82,80,85,75,80.19
85.44251561805515,88.02102702874545,77.32881993001963,80.7843429172147,84.64294110195434,80.9505085960236,81.30587491334973,83.63452045406329,88.63174042767633,83.67024488505476,90.77596474181021,80.3950448561487,79.12422246707821,95.01556079805114,82.09404313111791,78.82927373408468,83.79041535002798,88,86,83,77,84,80,80,88,89,85,93,78,79,100,83,76,84.31
74.53130726305918,88.61709424096303,81.53505439861804,81.97302829658634,82.44556841398514,88.30629139526724,82.34392780203873,94.96184586608146,83.91037984218949,88.55050080670993,87.26777626144037,83.05934037062815,80.30672204181602,84.9013966147511,85.7920706279547,80.3786467312857,84.30505943583591,71,89,81,78,78,86,80,94,84,90,84,80,78,85,86,83,82.94
85.9523280648666,91.30165862641131,95.47037243046172,89.39248033686044,94.43443216701473,81.97376267908105,88.6300449954098,91.81323127801969,80.63896707025336,82.69268317488829,93.81015754428958,80.24513945617863,78.41498357183478,92.76054160331088,91.10444986001552,87.28123495503218,87.86977923837054,82,92,87,88,93,77,85,90,80,74,93,76,79,84,95,82,84.81
95.03965520981006,93.07558645501429,96.67795335208446,100.0,96.46103961374958,100.0,90.77849905483805,95.16980521139786,93.40291564471963,89.84250126722753,94.50279031799093,97.3548554913414,97.88935988279935,100.0,97.590546331657,100.0,96.11159423953939,92,88,98,97,93,99,94,93,89,89,87,94,100,97,95,97,93.88
85.58347678733517,93.64328355810326,97.24525198378063,87.90843121072004,80.28971047858238,82.50898044195445,86.6626770718661,87.53549573209352,88.74513122776214,87.5539939619905,85.28793013711999,82.07201334982965,87.25869686216144,94.52794234324357,90.35264858297906,87.92652530402128,87.81888681459645,81,91,94,87,80,79,81,89,82,83,80,81,88,91,88,86,85.06
100.0,98.14467985549574,97.4586742695834,96.26107447817009,99.37356688615282,97.8899705164546,100.0,97.62338291158906,95.98639141887541,100.0,97.74312384459328,100.0,100.0,94.31653440539593,100.0,100.0,98.4248374116444,97,93,92,84,100,94,96,89,91,95,92,98,97,87,93,93,93.19
100.0,89.07047981831396,92.96221846678526,92.66336827937543,93.78603197615456,85.19351576151865,93.02077139786556,85.33426994728573,94.25825986038906,81.82334388181185,83.20865533295152,96.55933308660444,89.73239722843054,87.52729913624324,98.8208176097822,94.10472059104653,91.12909264840991,98,84,93,88,88,82,91,79,90,79,84,86,89,83,94,89,87.31
95.28463159614329,90.09297025687022,100.0,87.9016113156754,99.64665836527381,90.6173504179748,82.65162864391064,93.33842434721491,92.49799342575018,85.66757154727821,86.31308423280079,90.80069240304941,92.67291969471428,78.57086420407737,96.18978788109338,88.45169074939948,90.66861744257663,91,89,95,90,99,88,79,94,94,79,81,90,92,75,91,86,88.31
79.04947367710305,90.41354385635358,85.59012120200165,91.7890399830052,87.8979724139927,85.7006385843537,84.94456137419314,88.12177490187462,83.64055480504727,81.44534815536143,88.75775671236715,84.98577189187178,85.87604933943896,91.15511027986697,85.13882806041522,85.78338072680289,86.26812037275309,75,85,83,85,90,84,82,88,78,75,85,82,84,84,81,74,82.19
90.5033018397903,95.65524906695421,95.25068896044539,98.00542505599775,90.60590521201057,91.21246454909402,97.4622363927723,94.76261441385927,88.97045876608148,100.0,85.0092965550437,97.42297316336371,87.17548921705396,100.0,85.77855076251684,99.2628026564087,93.567341038212,93,97,93,97,85,93,90,95,87,95,81,91,81,92,85,100,90.94
86.7136390687549,85.2887980196174,88.04879415114993,90.28131256460019,82.59980835715677,83.04287224296826,90.36983519437555,78.58509610056312,84.2006654028507,100.0,82.28174604586472,92.86082482760989,84.19205702524206,89.66703659279685,90.3935893217922,92.76659454472586,87.58079184125428,85,81,84,88,85,78,87,72,79,94,80,91,83,84,89,90,84.38
89.60877993916293,100.0,87.6633662503009,91.7811511412246,91.83643373431484,85.00020847347973,89.1806877983312,91.41761656941884,88.44944385757971,100.0,86.41693070522915,96.50717141392894,94.89234813897073,90.54073840070545,86.28400380396558,86.76877247126795,91.02172829361754,89,100,87,95,89,82,84,88,83,99,81,94,94,88,81,86,88.75
97.41016350391745,91.07129359026868,94.98267287100354,92.58761742318178,100.0,100.0,100.0,100.0,100.0,100.0,96.94618672134132,100.0,100.0,93.39395384071935,100.0,100.0,97.89949299690201,95,93,91,90,98,98,100,98,96,100,97,100,100,95,100,100,96.94
90.22964775425471,95.80409065975135,94.09447716642786,89.71009059835905,90.17034769186695,81.99895784663686,86.73737161212686,92.10575158217155,91.73916469659117,95.62552925139718,88.91719521026012,82.58326793422242,94.80335265525514,96.70014723228682,94.01092336565789,88.7015321470893,90.8707404627722,83,92,88,83,93,78,91,86,84,96,84,80,88,94,87,85,87.0
100.0,100.0,96.32212820363075,89.18768317020275,92.81494138366762,98.87374663294862,87.72234507693805,96.59338200598872,97.64804988300779,100.0,100.0,100.0,84.93297157885573,100.0,99.2739335617296,97.02608851682011,96.27470437586186,96,95,93,86,88,100,87,96,94,99,94,99,81,94,96,93,93.19
77.83300724364314,82.60024832843527,80.65000402670023,76.40907567683512,86.4695421172966,82.49500726715667,99.61064577571513,85.64025817718102,92.95288365370037,78.63862275090445,83.83366994434621,86.96860725454214,81.94334813133221,84.37311445034685,85.39436334315288,85.31457794714609,84.44543600552716,77,85,80,74,82,81,94,86,94,81,81,83,88,84,87,86,83.94
99.10065041269192,91.71618897467273,92.2226103622217,92.52333141924053,92.88818943420075,89.41062262814086,88.22132569012095,90.65913784510657,95.60907729208255,95.4562484896971,88.62306516907313,93.66427602085574,88.85213423231684,89.9944102946914,87.4574406397442,88.91683185298402,91.58222129736507,98,93,94,92,92,91,88,94,94,94,87,93,89,87,88,90,91.5
100.0,99.31610891487374,99.53041572093915,91.61791428188776,97.3077836400139,97.64742865945391,94.70828575096053,98.96233023669537,96.70809172703927,99.25398245439546,99.46151822727222,94.07523138906433,96.8604942657616,99.24087459198172,100.0,100.0,97.79315374127118,99,98,93,85,88,97,91,98,95,93,96,90,92,99,100,100,94.62
83.55548881147404,88.86018850728043,95.40290915766997,91.44869707400626,89.60279736323928,90.49311558847278,94.06493491820433,92.24329868114947,89.69896661664946,92.2083758090116,81.45690922974086,79.35383844935976,87.65065796428031,87.20856825931386,84.14561444349488,90.99442806019971,88.64929930834668,77,83,92,87,88,86,96,91,89,87,86,75,83,86,82,86,85.88
89.74792485772846,96.38838150969563,96.63746506559657,90.88073386448735,100.0,92.26623644666803,96.12054250344622,100.0,100.0,93.52136930756092,100.0,100.0,100.0,100.0,98.35603368464199,94.77973300438754,96.79365126526329,90,88,98,91,96,90,93,99,96,92,97,96,98,100,93,91,94.25
89.81754284249952,89.4099141999366,100.0,93.62860925235974,96.36499529715104,100.0,81.74643896624006,99.93312850077926,93.81574423619405,95.71400153547961,89.39674356853612,89.76313768503479,95.98298912634232,100.0,98.55532624135189,99.86637428437008,94.62468410851719,92,89,98,92,92,97,73,96,96,93,87,90,94,95,96,93,92.06
86.22765976922156,84.18664499760052,83.28364136263369,84.74629749704522,76.92375395467603,83.56306940607065,84.38590034022944,86.31087524855445,87.84641666926512,88.99992046365671,87.11303925831386,84.28045068881488,77.37087290420106,84.3111230785197,82.32541293209364,89.51799986192168,84.46206740205115,82,88,92,84,76,84,82,80,89,89,83,82,73,85,82,90,83.81
97.70847567874607,97.8548940305773,96.9468023759167,92.49441001801516,90.55226086789811,89.42652492694226,85.62454411226885,98.12130719781689,92.28848350562772,86.93033722717323,89.02958181672643,88.82717141311484,93.37716112035324,98.49937795063103,91.42209094729968,81.89937112135935,91.93767464440418,93,95,94,93,92,88,86,98,91,88,82,84,88,95,90,76,89.56
93.91687057233905,94.08180274764767,93.73817109345605,91.72546641575514,95.94996765176286,95.19347782387867,94.73862067750042,96.92597905534848,92.71360813239438,92.42984389963038,100.0,97.65954929671084,98.99750255284765,100.0,97.49249315125765,99.5047156438145,95.94175429464649,91,91,91,90,90,90,92,94,86,93,99,92,95,100,95,98,92.94
85.21232400073468,94.12981917106612,92.19545750201435,100.0,97.74727747010247,89.95682385712009,94.97302060373201,93.94745647833219,95.38070697684712,88.01483746421272,94.90913213727711,91.96829306464481,94.52129863136399,89.48712398547514,90.18373395410299,98.9782599129195,93.22534782562158,82,95,92,100,90,83,95,95,92,72,90,90,89,87,93,100,90.31
76.89113860884692,77.26010439533748,81.89097011446984,78.28942452461794,77.72373323923372,82.67425625658919,74.6235471160292,77.10906522597953,92.41935431516593,84.44625169539276,78.41605963919817,84.23995179187871,84.98552878548087,87.1209485009989,81.51309625326407,87.03136491441217,81.66467471105597,86,84,90,82,91,87,80,78,97,89,88,92,95,92,85,96,88.25
76.1720814964648,81.0827734684969,87.18367112955794,88.01248178491461,81.80540268253245,87.66141407719145,83.24511287743935,84.97951864973983,91.48818312420072,90.90900160531866,81.37901248405934,81.07805681077514,84.30844714310908,86.23058261501103,83.07482167800195,91.567526334874,85.01113049760545,75,73,81,91,78,88,84,83,92,82,78,69,76,82,78,89,81.19
90.49935603078526,90.79283237161462,82.42971267751763,94.59886040916138,74.66156271103902,92.93268408148933,93.43396551059634,86.60040088585268,95.1269579084796,88.44691905747075,89.0745653388797,90.46005075926357,100.0,95.4845763626575,92.26806282580708,84.19838438923651,90.06305570749069,89,86,76,89,72,86,91,83,84,81,77,86,100,87,85,81,84.56
90.34578198189723,85.56221238526784,93.73838709091383,90.33016773317405,84.0052244564303,90.03345577159229,85.38074550591824,90.3839139611875,85.3324462726735,89.76527102130383,93.38018216417525,89.36257289487425,87.67339151863783,90.64421395978708,93.11374595846404,84.09191650509096,88.94647682383675,89,79,92,89,79,90,82,83,87,84,92,88,86,89,87,86,86.38
94.4066412612794,99.6910645828404,95.97164530413697,93.39213122108953,96.30204802124787,95.3658427682668,96.87136603355246,82.98370243283867,85.33607981943706,98.12750623516958,85.57696460694619,95.11105366634942,91.34311220759193,88.12241425977341,94.85160927349077,94.10852800633624,92.97260685627167,85,93,93,89,90,96,90,82,80,92,81,94,84,86,89,89,88.31
100.0,87.76444898198683,98.08905560501213,92.65061957658784,87.58339559695271,94.8847372922525,93.71719752693603,91.06772147895651,92.21998178686938,87.90356984943861,86.75956937839373,94.68571587377919,89.7688078830999,90.4880900134208,92.28761298438766,92.21494672858532,92.0053419097912,95,83,91,87,87,93,89,85,88,80,84,95,94,84,92,87,88.38
76.17664585157917,89.75453863872379,83.92918896595287,82.31001189233874,85.47750823229822,84.5059891745238,87.158591653898,86.01319656720419,86.91250935143083,90.07824773508706,87.74140095130434,82.52084710480668,77.70877242606532,91.66226787147207,82.13466133971393,80.95774113964687,84.69013243100287,71,87,78,87,83,87,90,86,85,92,88,85,74,95,86,80,84.62
